,hostname,glon,glat,sy_dist,st_spectype,sy_vmag,pl_orbsmax,pl_orbincl,st_teff,pl_eqt,pl_angsep,contrast,X,Y,Z
150,EPIC 206024342,42.94366,-49.1871,369.888,G,13.096,0.0,0.0,5724.0,0.0,0.0,0.0,176.97080341669195,164.70289936086456,-279.9489636061821
151,EPIC 206024342,42.94366,-49.1871,369.888,G,13.096,0.0,91.7,5724.0,0.0,0.0,0.0,176.97080341669195,164.70289936086456,-279.9489636061821
152,EPIC 206024342,42.94366,-49.1871,369.888,G,13.096,0.0,90.0,5724.0,0.0,0.0,0.0,176.97080341669195,164.70289936086456,-279.9489636061821
153,EPIC 206032309,50.70238,-57.69594,161.365,G,17.89,0.0,0.0,3489.0,0.0,0.0,0.0,54.617100940355186,66.73471333363729,-136.3895653858766
154,EPIC 206042996,48.06541,-54.37586,451.769,G,16.59,0.0,90.5,4114.0,0.0,0.0,0.0,175.8515709200374,195.75190457044363,-367.2228835775338
155,EPIC 206042996,48.06541,-54.37586,451.769,G,16.59,0.0,89.9,4114.0,0.0,0.0,0.0,175.8515709200374,195.75190457044363,-367.2228835775338
156,EPIC 206215704,51.97463,-50.28505,109.888,G,17.83,0.0,89.9,3297.0,0.0,0.0,0.0,43.253151311888715,55.31100976002198,-84.52946021901248
157,EPIC 206317286,56.17023,-51.54478,314.35,G,14.005,0.0,0.0,4864.0,0.0,0.0,0.0,108.83748441704739,162.3968991723008,-246.16574015282984
158,EPIC 206317286,56.17023,-51.54478,314.35,G,14.005,0.0,0.0,4752.0,0.0,0.0,0.0,108.83748441704739,162.3968991723008,-246.16574015282984
159,EPIC 211822797,208.28299,32.03739,186.197,M,15.133,5.793523496199346e-07,89.73,4057.0,431.0,0.642,0.00012737642329755053,-138.99639232276755,-74.78862567194327,98.77240100532752
160,EPIC 211945201,208.78206,38.12775,181.69,G,10.154,7.238268267636505e-07,87.9,6069.0,817.0,0.822,0.00032841249798669635,-125.26672966025424,-68.81489942923163,112.17848348399755
161,EPIC 212297394,321.8192,43.14733,418.395,G,14.611,0.0,0.0,5171.0,1149.0,0.0,0.002437709577708913,239.9539112410617,-188.6949403846277,286.13059252439
162,EPIC 212297394,321.8192,43.14733,418.395,G,14.611,0.0,0.0,5171.0,866.0,0.0,0.0007866352740047584,239.9539112410617,-188.6949403846277,286.13059252439
163,EPIC 212424622,316.58254,47.50561,611.804,G,13.441,0.0,0.0,5782.33,0.0,0.0,0.0,300.1955924363542,-284.0541966069359,451.1096918575065
164,EPIC 212499991,317.34866,49.05579,283.29,G,13.672,0.0,0.0,4982.79,0.0,0.0,0.0,136.54133626064586,-125.78218291752226,213.98254614024063
165,EPIC 212587672,322.41694,50.09504,320.07,G,12.488,0.0,0.0,6004.0,756.0,0.0,0.0002513763683826866,162.71789701101545,-125.23302702051211,245.5287759827598
166,EPIC 212587672,322.41694,50.09504,320.07,G,12.488,0.0,89.421,6004.0,658.0,0.0,0.00014425831002947605,162.71789701101545,-125.23302702051211,245.5287759827598
167,EPIC 212624936,330.23401,49.04154,561.929,G,13.976,0.0,90.3,5765.0,0.0,0.0,0.0,319.7509008004365,-182.87110062004828,424.3603693045824
168,EPIC 212624936,330.23401,49.04154,561.929,G,13.976,0.0,90.0,5765.0,0.0,0.0,0.0,319.7509008004365,-182.87110062004828,424.3603693045824
169,EPIC 212737443,322.27085,53.83847,336.25,K,14.81,4.7511740805651547e-07,89.071,4684.0,536.0,0.291,0.00017147136819653172,156.92406110522484,-121.4122758352731,271.47368348100196
170,EPIC 212737443,322.27085,53.83847,336.25,K,14.81,1.3574783087329014e-06,89.63,4684.0,316.0,0.833,2.07148019222967e-05,156.92406110522484,-121.4122758352731,271.47368348100196
171,EPIC 220492298,129.88845,-56.07199,624.512,G,13.991,0.0,92.6,5620.0,0.0,0.0,0.0,-223.5373912460656,267.45726444280837,-518.1822889251166
172,K2-282,123.91754,-54.87207,496.289,G,14.21,0.0,91.3,5499.0,0.0,0.0,0.0,-159.3459715997665,236.97508259538287,-405.8995480224607
173,EPIC 220674823,123.28442,-52.07644,244.59,G,12.101,6.428629419213668e-08,86.4,5532.0,2300.0,0.0542,0.029880142087144766,-82.49898586836413,125.66715771158887,-192.9402780742842
174,EPIC 220674823,123.28442,-52.07644,244.59,G,12.101,5.250532172706185e-07,89.35,5532.0,805.0,0.443,0.00044838888219521616,-82.49898586836413,125.66715771158887,-192.9402780742842
175,EPIC 228836835,296.84098,57.47166,150.124,G,16.77,0.0,89.7,3782.0,932.0,0.0,0.0036878865410026143,36.44824678267639,-72.02721010492074,126.57338459159068
176,EPIC 229004835,289.77763,60.81426,121.971,G,10.23,5.997145242509282e-07,88.08,5868.0,804.0,1.01,0.0003524226190147557,20.125681062765317,-55.96978441060027,106.48598516138533
177,EPIC 246851721,186.97531,-12.64088,372.632,F,11.237,3.5047181049393365e-07,86.21,6202.0,1401.0,0.194,0.002603907146510784,-360.90856879825617,-44.15614044351916,-81.54659804753715
178,EPIC 248847494,232.28858,55.10278,551.886,G,12.353,2.1816615676064485e-05,89.87,4898.0,183.0,8.15,1.9486293330273806e-06,-193.13170742261977,-249.78032064876737,452.6456583251655
179,EPIC 249893012,345.11043,34.30816,321.296,G,11.429,2.2786243039445128e-07,86.14,5430.0,1616.0,0.146,0.007844515173658497,256.48504339773245,-68.19540017008637,181.0964646946623
180,EPIC 249893012,345.11043,34.30816,321.296,G,11.429,6.302577861974185e-07,87.94,5430.0,990.0,0.405,0.0011049470328901223,256.48504339773245,-68.19540017008637,181.0964646946623
181,EPIC 249893012,345.11043,34.30816,321.296,G,11.429,1.0665900997187082e-06,89.47,5430.0,752.0,0.685,0.00036785108724608003,256.48504339773245,-68.19540017008637,181.0964646946623
182,FU Tau,172.11406,-16.9613,133.4950466,M,0.0,0.003878509453522575,0.0,2838.0,2375.0,5990.0,0.4904614653673925,-126.48075400241152,17.519020880460186,-38.94393715467956
183,G 196-3,165.11109,50.75922,21.7912,G,11.672,0.0016968478859161265,0.0,3517.0,1670.0,16100.0,0.05083658999127616,-13.321883071616591,3.541918051978652,16.87716342811324
184,G 264-012,106.14833,10.16235,16.009,M,13.078,1.1048903805722436e-07,0.0,3326.0,587.0,1.42,0.0009702048145848671,-4.382651012759241,15.136119432927414,2.8245954776777262
185,G 264-012,106.14833,10.16235,16.009,M,13.078,2.54527182887419e-07,0.0,3326.0,387.0,3.28,0.0001832967989182232,-4.382651012759241,15.136119432927414,2.8245954776777262
186,G 9-40,206.06509,37.03563,27.9276,M,13.821,1.8665326745077393e-07,88.57,3348.0,456.0,1.38,0.0003441260688957499,-20.026165132883083,-9.795591345128548,16.82111595672953
187,GJ 1002,92.44529,-67.73033,4.84867,M,13.76,2.215598525324771e-07,0.0,3024.0,231.0,9.43,3.405028664289933e-05,-0.07839694769497825,1.8358095377436956,-4.48700992071796
188,GJ 1002,92.44529,-67.73033,4.84867,M,13.76,3.5779249708745756e-07,0.0,3024.0,182.0,15.2,1.3120742266074692e-05,-0.07839694769497825,1.8358095377436956,-4.48700992071796
189,GJ 1061,251.87109,-52.90138,3.67278,M,12.7,1.018108731549676e-07,0.0,2953.0,0.0,5.72,0.0,-0.689328670630446,-2.1054056853116894,-2.9294036615843977
190,GJ 1061,251.87109,-52.90138,3.67278,M,12.7,1.6968478859161268e-07,0.0,2953.0,0.0,9.53,0.0,-0.689328670630446,-2.1054056853116894,-2.9294036615843977
191,GJ 1061,251.87109,-52.90138,3.67278,M,12.7,2.617993881127738e-07,0.0,2953.0,0.0,14.7,0.0,-0.689328670630446,-2.1054056853116894,-2.9294036615843977
192,GJ 1132,277.25461,7.75911,12.613,M,13.68,7.611574802538053e-08,88.16,3229.0,584.0,1.24,0.0010699887423625209,1.5781717648741886,-12.397475719455343,1.7028619045797833
193,GJ 1132,277.25461,7.75911,12.613,M,13.68,2.3077131248459323e-07,0.0,3270.0,300.0,3.77,7.084252110651965e-05,1.5781717648741886,-12.397475719455343,1.7028619045797833
194,GJ 1148,160.61794,68.91636,11.0143,M,11.939,8.047907116059343e-07,0.0,3287.0,0.0,15.1,0.0,-3.7376284942908926,1.3149114844423182,10.276961881643158
195,GJ 1148,160.61794,68.91636,11.0143,M,11.939,4.421500777015736e-06,0.0,3287.0,0.0,82.8,0.0,-3.7376284942908926,1.3149114844423182,10.276961881643158
196,GJ 1151,147.86957,65.72032,8.03625,M,13.76,2.7702253771784993e-06,0.0,3280.0,0.0,71.1,0.0,-2.798325904327751,1.757458248084773,7.32543696320616
197,GJ 1214,26.16217,23.60704,14.6427,M,15.1,7.296445909439343e-08,88.98,3101.0,567.0,1.03,0.001117699793317082,12.042697066568216,5.9158683108261,5.86383942326466
198,GJ 1252,341.21724,-35.49343,20.373,M,12.68,4.4360451874664455e-08,85.0,3458.0,1089.0,0.449,0.009835842442185345,15.703993244766558,-5.340803054197542,-11.82875935610327
199,GJ 1265,39.07968,-52.51355,10.2525,M,14.01,1.260515572394837e-07,0.0,3236.0,0.0,2.54,0.0,4.843461373704613,3.9333228980084884,-8.135330918372867
200,GJ 143,279.23027,-45.82079,16.32,K,8.08,9.284182004369664e-07,89.33,4640.0,422.0,11.7,6.841918263750767e-05,1.8243380168205974,-11.226220554609403,-11.704108802452598
201,GJ 15 A,116.69017,-18.44687,3.56228,M,8.09,3.4906585081703175e-07,0.0,3607.0,550.0,20.2,0.0005405877357706377,-1.5178392542923924,3.0191777522491794,-1.127194968429467
202,GJ 15 A,116.69017,-18.44687,3.56228,M,8.09,2.6179938811277383e-05,0.0,3607.0,0.0,1520.0,0.0,-1.5178392542923924,3.0191777522491794,-1.127194968429467
203,GJ 160.2,215.8726,-45.26015,25.8557,M,9.7,2.569512512958706e-07,0.0,4347.0,0.0,2.05,0.0,-14.747487236489274,-10.664656022229968,-18.365564369958793
204,GJ 163,262.77663,-45.32001,15.1285,M,11.79,2.942819047860254e-07,0.0,3500.0,0.0,4.01,0.0,-1.337543172260461,-10.553125667822158,-10.75704555867886
205,GJ 163,262.77663,-45.32001,15.1285,M,11.79,6.079563568396637e-07,0.0,3500.0,0.0,8.29,0.0,-1.337543172260461,-10.553125667822158,-10.75704555867886
206,GJ 163,262.77663,-45.32001,15.1285,M,11.79,4.995520176137076e-06,0.0,3500.0,0.0,68.1,0.0,-1.337543172260461,-10.553125667822158,-10.75704555867886
207,GJ 179,192.2274,-22.86269,12.356,M,11.963,1.1684009728736758e-05,61.0,3370.0,0.0,195.0,0.0,-11.127016770721237,-2.4113166628358713,-4.800602642962483
208,GJ 180,216.96953,-33.72746,11.9407,M,10.914,4.460285871550961e-07,0.0,3371.0,0.0,7.7,0.0,-7.934377123693974,-5.972369124090306,-6.629991191141548
209,GJ 180,216.96953,-33.72746,11.9407,M,10.914,6.254096493805152e-07,0.0,3371.0,0.0,10.8,0.0,-7.934377123693974,-5.972369124090306,-6.629991191141548
210,GJ 180,216.96953,-33.72746,11.9407,M,10.914,1.4980742764230946e-06,0.0,3811.5,0.0,25.9,0.0,-7.934377123693974,-5.972369124090306,-6.629991191141548
211,GJ 2030,191.80875,-49.20245,37.0788,G,6.20902,1.6483665177470945e-07,0.0,5485.0,0.0,0.917,0.0,-23.714118129851546,-4.9579171004612155,-28.069504249067183
212,GJ 2030,191.80875,-49.20245,37.0788,G,6.20902,8.125962118811485e-05,16.999,5485.0,0.0,452.0,0.0,-23.714118129851546,-4.9579171004612155,-28.069504249067183
213,GJ 2056,237.4367,-6.85292,28.4434,M,10.37,1.3720227191836108e-06,0.0,4069.95,0.0,9.95,0.0,-15.199748552000171,-23.80075871304555,-3.3938963153512858
214,GJ 229,228.61506,-18.44091,5.75624,M,8.15,1.861684537690836e-06,0.0,3912.54,0.0,66.7,0.0,-3.6101220377348584,-4.097050062058661,-1.8208510645426874
215,GJ 229,228.61506,-18.44091,5.75624,M,8.15,5.265076583156896e-06,0.0,3564.0,0.0,189.0,0.0,-3.6101220377348584,-4.097050062058661,-1.8208510645426874
216,GJ 238,267.83346,-25.12418,15.2142,M,11.62,1.0292594462285533e-07,89.99,3485.0,758.0,1.4,0.0022380289126477933,-0.5207451672652207,-13.764933226759403,-6.459668673672423
217,GJ 251,182.93672,15.13189,5.58057,M,9.89,3.9657759162268327e-07,0.0,3451.0,351.0,14.7,0.00010701597896519807,-5.380002922323163,-0.27599611437624605,1.4567622405675684
218,GJ 27.1,309.84569,-72.72011,23.6062,M,11.45,4.896618185072252e-07,0.0,3542.0,0.0,4.28,0.0,4.492730760673874,-5.3836075020841205,-22.540736878274377
219,GJ 273,212.34455,10.37353,5.921535,M,9.84,4.4167011215670014e-07,0.0,3382.0,0.0,15.4,0.0,-4.921014007217984,-3.116294016363303,1.066259584044935
220,GJ 273,212.34455,10.37353,5.921535,M,9.84,1.7679700530200969e-07,0.0,3382.0,0.0,6.16,0.0,-4.921014007217984,-3.116294016363303,1.066259584044935
221,GJ 3021,304.86901,-37.14415,17.5559,G,6.59,2.375587040282577e-06,0.0,5540.0,350.0,27.9,1.5930636145564145e-05,8.000480107817232,-11.481648629233261,-10.600645622283901
222,GJ 3082,295.46265,-62.85069,16.6186,M,11.041,3.830028085353543e-07,0.0,3910.0,0.0,4.75,0.0,3.2602098666491863,-6.846654690866329,-14.78756968299529
223,GJ 3090,287.95198,-69.52189,22.4751,M,11.403,1.5344353025498685e-07,87.14,3556.0,693.0,1.41,0.0014424007158627189,2.4235022090525056,-7.480098389083006,-21.054806699239855
224,GJ 3138,185.99827,-69.01004,28.4712,M,10.8275,9.55082952929934e-08,0.0,3717.0,0.0,0.692,0.0,-10.142671430749441,-1.0657280923416221,-26.581942542279577
225,GJ 3138,185.99827,-69.01004,28.4712,M,10.8275,2.763437985634835e-07,0.0,3717.0,0.0,2.0,0.0,-10.142671430749441,-1.0657280923416221,-26.581942542279577
226,GJ 3138,185.99827,-69.01004,28.4712,M,10.8275,3.3839994981984465e-06,0.0,3717.0,0.0,24.5,0.0,-10.142671430749441,-1.0657280923416221,-26.581942542279577
227,GJ 317,246.79531,11.19034,15.1968,M,12.4,5.580205476255605e-06,45.0,3492.73,0.0,75.7,0.0,-5.873959035582248,-13.701875584280241,2.949227180331598
228,GJ 317,246.79531,11.19034,15.1968,M,12.4,2.5355755552403835e-05,0.0,3492.73,0.0,344.0,0.0,-5.873959035582248,-13.701875584280241,2.949227180331598
229,GJ 3222,245.24126,-56.09164,18.23817,K,6.9,4.411804503381929e-07,0.0,5257.46,0.0,4.99,0.0,-4.26104565434799,-9.239215399824117,-15.136420768336052
230,GJ 328,226.70991,27.99859,20.5266,M,9.99,1.992584231747223e-05,0.0,3897.0,0.0,200.0,0.0,-12.427592553514314,-13.192411746502351,9.636208963829201
231,GJ 328,226.70991,27.99859,20.5266,M,9.99,3.185225888705415e-06,0.0,3897.0,0.0,32.0,0.0,-12.427592553514314,-13.192411746502351,9.636208963829201
232,GJ 3293,223.54147,-41.61299,20.1903,M,11.945,6.951743381757525e-07,0.0,3466.0,0.0,7.1,0.0,-10.94216805699355,-10.398791984138999,-13.408292119920288
233,GJ 3293,223.54147,-41.61299,20.1903,M,11.945,1.7538134935147396e-06,0.0,3466.0,0.0,17.9,0.0,-10.94216805699355,-10.398791984138999,-13.408292119920288
234,GJ 3293,223.54147,-41.61299,20.1903,M,11.945,9.402476542702103e-07,0.0,3466.0,0.0,9.61,0.0,-10.94216805699355,-10.398791984138999,-13.408292119920288
235,GJ 3293,223.54147,-41.61299,20.1903,M,11.945,3.979350699314162e-07,0.0,3466.0,0.0,4.07,0.0,-10.94216805699355,-10.398791984138999,-13.408292119920288
236,GJ 3323,206.43154,-27.47443,5.37484,M,12.57,1.5911585033076366e-07,0.0,3159.0,0.0,6.11,0.0,-4.270166644301983,-2.1226597950902546,-2.4796970076600373
237,GJ 3323,206.43154,-27.47443,5.37484,M,12.57,6.128044936565669e-07,0.0,3159.0,0.0,23.5,0.0,-4.270166644301983,-2.1226597950902546,-2.4796970076600373
238,GJ 3341,234.21914,-33.03266,23.619,M,12.062,4.3148417670438646e-07,0.0,3526.0,0.0,3.77,0.0,-11.577512481682124,-16.063924977145913,-12.875118642759078
239,GJ 338 B,164.94013,42.66615,6.33256,M,7.7,6.88435428000257e-07,0.0,4014.0,391.0,22.4,9.00321366497442e-05,-4.4965014328166415,1.2098712017259696,4.291736559192799
240,GJ 3470,206.23529,21.75667,29.4214,M,12.332,1.7210885700006425e-07,89.13,3600.0,594.0,1.21,0.000741200625,-24.510695053777084,-12.079514952295185,10.905499734447034
241,GJ 3473,218.15071,17.28798,27.3644,M,13.74,7.703689402059215e-08,87.95,3347.0,773.0,0.581,0.0028450842158303244,-20.54688957912485,-16.140205398085023,8.132003793092919
242,GJ 3473,218.15071,17.28798,27.3644,M,13.74,4.2469678516072193e-07,0.0,3347.0,329.0,3.2,9.335997835935567e-05,-20.54688957912485,-16.140205398085023,8.132003793092919
243,GJ 3512,157.24389,36.96199,9.48637,M,15.18,1.6338221072963848e-06,0.0,3081.0,0.0,35.5,0.0,-6.989913240511385,2.9319903965694984,5.704012708738287
244,GJ 3512,157.24389,36.96199,9.48637,M,15.18,6.2637927674389585e-06,0.0,3081.0,0.0,136.0,0.0,-6.989913240511385,2.9319903965694984,5.704012708738287
245,GJ 357,253.88843,22.08045,9.44181,M,10.91,1.7453292540851588e-07,89.228,3505.0,518.0,3.81,0.0004770533498232718,-2.4280117688402236,-8.40567303476684,3.549252845186858
246,GJ 357,253.88843,22.08045,9.44181,M,10.91,2.9573634583109634e-07,0.0,3505.0,401.0,6.46,0.00017132683864302245,-2.4280117688402236,-8.40567303476684,3.549252845186858
247,GJ 357,253.88843,22.08045,9.44181,M,10.91,9.890199106482565e-07,0.0,3505.0,220.0,21.6,1.5521676727712546e-05,-2.4280117688402236,-8.40567303476684,3.549252845186858
248,GJ 3634,276.22112,25.8085,20.3779,M,11.938,1.3914152664512239e-07,59.0,3517.0,0.0,1.41,0.0,1.9880021274116846,-18.237256105782652,8.871817496065843
249,GJ 367,272.24323,5.6589,9.41263,M,10.153,3.437329003184382e-08,79.89,3522.0,1365.0,0.753,0.02256177162974341,0.3666312832942625,-9.359580058177862,0.9281412357875808
250,GJ 367,272.24323,5.6589,9.41263,M,10.153,0.0,0.0,3522.0,0.0,0.0,0.0,0.3666312832942625,-9.359580058177862,0.9281412357875808
251,GJ 367,272.24323,5.6589,9.41263,M,10.153,0.0,0.0,3522.0,0.0,0.0,0.0,0.3666312832942625,-9.359580058177862,0.9281412357875808
252,GJ 3779,14.08223,82.4285,13.743,M,13.04,1.260515572394837e-07,0.0,3324.0,0.0,1.89,0.0,1.756403645690281,0.44059903811178186,13.623177592655132
253,GJ 3929,56.66419,49.59735,15.8095,M,12.675,1.221730477859611e-07,88.442,3384.0,568.0,1.59,0.0007937284100852854,5.631193182019653,8.561007222747305,12.039065949185753
254,GJ 3929,56.66419,49.59735,15.8095,M,12.675,3.9269908216916076e-07,0.0,3384.0,317.0,5.12,7.700441597769891e-05,5.631193182019653,8.561007222747305,12.039065949185753
255,GJ 393,244.47566,46.88333,7.03149,M,9.65,2.6189635084911186e-07,0.0,3579.0,485.0,7.68,0.00033722530866028193,-2.0708471352427757,-4.336878987991118,5.132730696819961
256,GJ 3942,82.20459,45.46907,16.9287,M,10.166,2.947667184677157e-07,0.0,3867.0,590.0,3.59,0.0005418902765382264,1.6102728698747124,11.762286470760722,12.067995772053647
257,GJ 3988,78.48019,37.48188,9.9105,M,13.627,1.9634954108458038e-07,0.0,3273.0,348.0,4.09,0.00012780061818466623,1.570580783298786,7.706012444575362,6.030643287177765
258,GJ 3998,32.27249,26.15047,18.1459,M,10.844,1.4059596769019335e-07,0.0,3722.0,0.0,1.6,0.0,13.772208099580496,8.697176086167467,7.997443278826439
259,GJ 3998,32.27249,26.15047,18.1459,M,10.844,4.3148417670438646e-07,0.0,3722.0,0.0,4.9,0.0,13.772208099580496,8.697176086167467,7.997443278826439
260,GJ 411,185.11257,65.43126,5.675773,M,7.49,3.819846998038046e-07,0.0,3719.0,350.0,13.9,7.844539676898183e-05,-2.3505105813000053,-0.21029727187283637,5.1619060638652225
261,GJ 414 A,198.37152,67.81292,11.8893,K,8.31,1.126706996248308e-06,0.0,4120.0,309.0,19.5,3.1640625e-05,-4.260948550122665,-1.4150769499669171,11.008965853743026
262,GJ 414 A,198.37152,67.81292,11.8893,K,8.31,6.787391543664506e-06,0.0,4120.0,125.0,118.0,8.473272780568017e-07,-4.260948550122665,-1.4150769499669171,11.008965853743026
263,GJ 422,290.36745,2.98047,12.6631,M,11.66,5.381431866762573e-07,0.0,3323.0,0.0,8.77,0.0,4.401297577016959,-11.855343008139714,0.6584249447715818
264,GJ 4276,105.28992,1.64262,21.3362,M,12.903,3.9754721898606396e-07,0.0,3387.0,0.0,3.84,0.0,-5.624115385557097,20.572522794397198,0.6116064453124378
265,GJ 433,284.88498,27.65117,9.06456,M,9.81,3.0058448264799954e-07,0.0,3461.0,0.0,6.84,0.0,2.0625600476588684,-7.759856431106226,4.206747224640528
266,GJ 433,284.88498,27.65117,9.06456,M,9.81,2.3363171320656612e-05,0.0,3472.0,0.0,532.0,0.0,2.0625600476588684,-7.759856431106226,4.206747224640528
267,GJ 433,284.88498,27.65117,9.06456,M,9.81,8.629683534087729e-07,0.0,3461.0,0.0,19.6,0.0,2.0625600476588684,-7.759856431106226,4.206747224640528
268,GJ 436,210.55638,74.57238,9.75321,M,10.67,1.4108078137188367e-07,86.44,3586.11,686.0,2.98,0.0013390661603010843,-2.2342491848960977,-1.3190364403346824,9.401775297940295
269,GJ 463,128.07997,52.8104,18.3554,M,11.595,1.711392296366836e-05,152.0,3540.0,0.0,192.0,0.0,-6.842963146984878,8.733440417183376,14.622639399524106
270,GJ 480,291.48636,74.2865,14.2358,M,11.49,3.296733035494189e-07,0.0,3381.0,0.0,4.78,0.0,1.412170507848052,-3.587508012363529,13.703779126868312
271,GJ 486,300.0371,72.60142,8.07426,M,11.39,8.309706504172117e-08,89.39,3317.0,696.0,2.12,0.0019384520932837247,1.2085247053906527,-2.09009953624436,7.704844353564292
272,GJ 504,,,,G,0.0,0.00021089395153529002,0.0,6234.0,510.0,2480.0,4.479334680290284e-05,,,
273,GJ 514,333.2377,70.9386,7.61778,M,9.05,2.0459137367331583e-06,0.0,3728.0,202.0,55.4,8.619892765035904e-06,2.2213338767194126,-1.1202425288258826,7.2000905975653176
274,GJ 536,335.05211,55.81739,10.4092,M,9.71,3.2293439337392343e-07,0.0,3685.0,0.0,6.4,0.0,5.302537543176097,-2.4667450987190214,8.61102252123136
275,GJ 581,354.07234,40.02208,6.2981,M,10.57,1.968828361344397e-07,0.0,3396.0,0.0,6.45,0.0,4.797275494515201,-0.4980909697121965,4.050199603181934
276,GJ 581,354.07234,40.02208,6.2981,M,10.57,3.4955066449872207e-07,0.0,3396.0,0.0,11.4,0.0,4.797275494515201,-0.4980909697121965,4.050199603181934
277,GJ 581,354.07234,40.02208,6.2981,M,10.57,1.3647505139582563e-07,0.0,3396.0,0.0,4.47,0.0,4.797275494515201,-0.4980909697121965,4.050199603181934
278,GJ 625,83.20997,42.78368,6.47249,M,10.066,3.7990484910935314e-07,0.0,3499.0,0.0,12.1,0.0,0.561634956812064,4.71699341478611,4.39632415777672
279,GJ 649,46.52106,35.33721,10.3796,M,9.7,5.39112814039638e-06,0.0,3734.0,0.0,107.0,0.0,5.826236174913212,6.144093231678349,6.003431231768793
280,GJ 667 C,351.84167,1.41002,7.24396,M,10.602,2.444963878132462e-07,0.0,3350.0,0.0,6.96,0.0,7.168477692503461,-1.0276722310798234,0.1782521785215504
281,GJ 667 C,351.84167,1.41002,7.24396,M,10.602,6.060171021129024e-07,0.0,3350.0,0.0,17.3,0.0,7.168477692503461,-1.0276722310798234,0.1782521785215504
282,GJ 667 C,351.84167,1.41002,7.24396,M,10.602,1.0326531420003855e-06,0.0,3350.0,0.0,29.4,0.0,7.168477692503461,-1.0276722310798234,0.1782521785215504
283,GJ 667 C,351.84167,1.41002,7.24396,M,10.602,7.563093434369021e-07,0.0,3350.0,0.0,21.5,0.0,7.168477692503461,-1.0276722310798234,0.1782521785215504
284,GJ 667 C,351.84167,1.41002,7.24396,M,10.602,2.661627112479867e-06,0.0,3350.0,0.0,75.8,0.0,7.168477692503461,-1.0276722310798234,0.1782521785215504
