sy_dist,st_spectype,sy_vmag,st_teff
1201.4,G,15.051,6035.0
807.85,G,14.296,5976.0
807.85,G,14.296,5976.0
779.596,G,13.644,6079.0
2046.68,G,15.865,5602.0
575.322,G,15.374,5039.0
1073.76,G,14.973,5698.0
400.409,M,16.145,4082.0
400.409,M,16.145,4082.0
400.409,M,16.145,4648.0
1122.0,G,14.88,6037.0
593.54,G,13.751,5732.0
1688.12,G,16.001,5596.0
467.37,G,15.755,4339.0
633.937,G,16.211,4554.0
2406.33,G,16.062,5954.0
980.035,G,14.672,5895.0
901.907,G,15.576,5403.0
1104.04,G,15.424,5770.0
944.561,G,13.693,6058.0
1023.9,G,14.92,6039.0
1023.9,G,14.92,6039.0
1023.9,G,14.92,6031.0
1023.9,G,14.92,6031.0
1023.9,G,14.92,6031.0
998.961,G,15.791,5324.0
532.726,G,15.363,4848.0
1165.66,G,15.354,5830.0
431.776,G,15.986,4128.0
431.051,G,14.903,4913.0
1127.12,G,15.684,5579.0
513.103,G,14.998,4940.0
1378.47,G,14.194,5695.0
822.134,G,12.878,5950.0
765.025,G,14.89,5505.2
765.025,G,14.89,5505.2
765.025,G,14.89,5436.0
765.025,G,14.89,5436.0
1661.28,G,15.611,5932.0
839.255,G,15.172,5455.0
1619.03,G,14.006,6100.0
568.676,G,12.339,6350.0
1506.58,G,15.157,5835.0
1351.17,G,15.594,5535.0
983.502,G,15.167,5773.0
298.532,G,12.568,5653.0
839.903,G,15.977,5020.0
1056.36,G,15.544,5836.0
850.327,G,15.993,5047.0
1039.03,G,15.601,5333.0
1499.66,G,15.567,5678.0
2022.9,G,15.898,5754.0
2022.9,G,15.898,6213.0
586.137,G,14.635,5570.0
586.137,G,14.635,5440.0
646.667,G,16.124,4751.0
1195.54,G,15.098,5541.0
1593.13,G,15.872,5614.0
939.455,G,15.122,5664.0
1232.9,G,14.681,5600.0
1232.9,G,14.681,5600.0
1259.46,G,15.326,5857.0
1976.05,G,15.882,5993.0
879.683,G,15.242,5902.0
1182.22,G,15.052,6163.0
1082.16,G,14.822,6020.0
1242.62,G,15.357,5958.0
820.913,G,15.647,5060.0
602.176,G,14.74,5261.0
791.625,G,14.967,5044.0
802.672,G,14.429,5792.0
376.863,G,13.209,5466.0
601.324,G,11.845,6761.0
601.324,G,11.845,6900.0
1375.18,G,15.281,5961.0
504.605,G,14.188,5476.0
627.455,G,13.169,6116.0
476.733,G,13.164,5715.0
651.318,G,12.948,6187.0
711.297,G,14.054,6098.0
886.588,G,13.52,6194.0
886.588,G,13.52,6194.0
420.817,G,13.061,5875.0
598.313,G,12.998,5961.0
1712.12,G,15.235,5954.0
2340.58,G,15.386,5887.0
570.727,G,15.967,4747.0
1285.59,G,15.347,5820.0
1162.91,G,15.686,5603.0
540.134,G,16.21,4315.0
2334.93,G,15.457,5262.0
2334.93,G,15.457,5510.0
1519.25,G,15.177,5839.0
484.891,G,16.695,4223.0
1246.43,G,15.713,5595.0
628.257,G,13.922,5774.0
628.257,G,13.922,5774.0
628.257,G,13.922,5777.0
848.254,G,13.883,6015.0
487.525,G,15.19,4836.0
253.867,G,15.85,4184.0
1165.34,G,14.992,5647.0
1369.24,G,14.856,5682.0
1369.24,G,14.856,5682.0
978.125,G,14.56,6160.0
529.268,G,14.058,5461.0
757.791,G,14.019,6035.0
352.0,G,11.16,6106.0
290.843,G,11.607,5973.0
309.596,G,11.626,6154.0
1294.69,K,12.712,4550.0
400.289,G,11.44,6230.0
556.168,G,11.767,6112.0
2004.72,G,15.668,5998.0
991.618,G,15.522,4687.0
991.618,G,15.522,6068.0
753.723,G,13.667,5877.0
849.036,G,13.314,6173.0
830.712,G,15.363,5248.0
3460.51,G,15.896,5418.0
1025.03,G,15.064,6028.0
1119.87,G,14.806,6113.0
477.992,G,11.671,5883.0
477.992,G,11.671,5883.0
477.992,G,11.671,5904.34
1001.68,G,15.492,5403.0
1001.68,G,15.492,5403.0
934.49,G,14.852,5663.0
536.323,G,13.863,5671.0
1000.28,G,14.124,5988.0
1053.04,G,14.293,6167.0
611.115,G,16.025,4673.0
921.361,G,14.431,5806.0
831.685,G,14.817,5743.0
508.809,G,15.586,4700.0
1311.23,G,14.738,5869.0
95.9115,G,9.996,5669.0
95.9115,G,9.996,5669.0
848.396,G,13.89,6335.0
490.0,G,14.643,5241.0
465.612,G,14.308,5331.0
1017.2,G,15.614,5346.0
608.738,G,15.238,5001.0
471.782,G,15.01,4830.0
823.399,G,14.84,5482.0
1571.46,G,15.405,6095.0
1571.46,G,15.405,6095.0
1182.05,G,15.148,5533.0
2093.62,G,15.653,5471.0
191.904,M,13.071,4781.0
191.904,M,13.071,4781.0
1260.78,G,15.727,5769.0
1088.36,G,15.803,5539.0
216.354,G,13.25,4861.0
2300.53,G,15.76,5612.0
1349.43,G,15.636,5409.0
1651.25,G,15.599,5718.0
1137.29,G,15.011,5665.0
1730.78,G,16.064,5508.0
868.017,G,14.811,5679.0
486.105,G,14.718,5403.0
486.105,G,14.718,5211.0
445.656,G,12.382,5699.0
2161.6,G,16.0,5857.0
382.509,G,14.841,4834.0
1304.25,G,15.323,5730.0
258.893,G,11.871,5416.0
258.893,G,11.871,5416.0
215.814,G,13.095,4990.0
550.383,G,14.734,5350.0
544.939,G,13.387,6040.0
824.688,G,15.833,4963.0
449.773,G,13.91,5421.0
807.729,G,12.606,7005.0
122.881,G,10.568,5690.0
284.916,G,14.127,4755.0
574.314,G,14.204,5582.0
411.486,G,13.68,5478.0
771.494,G,15.091,5461.0
454.626,G,14.061,5427.0
582.828,G,13.488,5886.0
1027.8,G,14.731,5840.0
568.546,G,14.702,5178.0
568.546,G,14.702,5178.0
290.324,G,14.626,4598.0
290.324,G,14.626,4598.0
390.354,G,13.865,5214.0
390.354,G,13.865,5214.0
400.907,G,12.994,5779.0
400.907,G,12.994,5779.0
331.545,G,15.21,4290.0
338.522,G,13.483,5431.0
1198.03,G,15.084,6146.0
328.52,G,13.478,5213.0
134.311,G,15.295,3687.0
426.088,G,14.633,4897.0
426.088,G,14.633,4883.0
1012.41,G,15.861,5232.0
568.751,G,14.754,5315.0
682.522,G,13.513,6002.0
576.503,G,14.882,5310.0
350.315,G,12.996,5539.0
961.468,G,14.221,5935.0
878.082,G,14.875,5718.0
801.479,G,13.099,6139.0
714.437,G,14.1125,6052.0
460.188,G,13.599,5610.0
679.361,G,14.904,5434.0
548.364,G,13.69,5642.0
914.126,G,15.171,5637.0
304.889,G,15.578,4005.0
491.978,G,14.717,5074.0
208.369,G,13.206,4782.0
802.163,G,14.716,5948.0
802.163,G,14.716,5948.0
389.561,G,15.626,4392.0
259.639,G,13.557,4944.0
324.423,G,16.608,3843.0
188.158,G,15.046,3934.0
609.638,G,15.173,5206.0
1216.58,G,14.717,6014.0
467.568,G,11.521,6150.0
986.364,G,14.463,6058.0
545.063,G,12.364,6237.0
25.1496,M,11.005,3842.0
10.2295,G,13.027,3129.0
10.6194,M,11.685,3415.0
10.6194,M,11.685,3415.0
10.6194,M,11.685,3415.0
10.6194,M,11.685,3415.0
14.9861,M,14.15,3096.0
14.9861,M,14.15,3096.0
18.2276,m,13.304,3381.0
19.8782,M,12.6,3490.0
19.8782,M,12.6,3490.0
19.8782,M,12.6,3490.0
29.8424,M,12.167,3643.0
15.7606,M,17.65,2861.0
14.8846,M,15.24,3036.0
12.4814,M,13.0,3300.0
52.616,M,12.492,3950.0
26.4927,M,16.91,2960.0
26.4927,M,16.91,2960.0
26.4927,M,16.91,2960.0
32.4298,M,18.0,2850.0
32.4298,M,18.0,2850.0
17.6297,M,11.961,3475.0
6.86929,M,10.59,3340.0
6.86929,M,10.59,3340.0
21.9814,M,13.14,3358.0
21.9814,M,13.14,3358.0
80.4373,G,9.79,5443.0
158.152,G,12.025,4194.0
158.152,G,12.025,4194.0
,G,0.0,0.0
773.409,G,19.6202,5000.0
,G,0.0,0.0
182.273,A,8.28,7490.0
170.696,A,8.191,7800.0
1000.0,G,0.0,0.0
6890.0,G,0.0,0.0
7700.0,G,0.0,0.0
3300.0,K,0.0,0.0
3040.0,G,0.0,0.0
7050.0,G,0.0,0.0
5690.0,G,0.0,0.0
2800.0,G,0.0,0.0
3500.0,G,24.3,0.0
810.0,G,0.0,0.0
6430.0,G,0.0,0.0
2300.0,G,0.0,5950.0
7380.0,G,0.0,0.0
7200.0,G,0.0,0.0
4400.0,G,0.0,0.0
7720.0,G,0.0,0.0
7560.0,G,0.0,0.0
5300.0,G,0.0,0.0
7210.0,G,0.0,0.0
6720.0,G,0.0,0.0
850.0,G,0.0,0.0
7100.0,G,0.0,0.0
6500.0,G,0.0,0.0
6800.0,G,0.0,0.0
2700.0,G,0.0,0.0
7900.0,G,0.0,0.0
7490.0,G,0.0,0.0
2000.0,G,0.0,0.0
6530.0,G,0.0,0.0
5100.0,G,0.0,0.0
7120.0,G,44.61,0.0
159.537,A,8.270001,7314.0
,G,0.0,0.0
852.793,F,12.704,6000.0
817.192,K,9.616,4284.0
821.918,K,9.814,4200.0
872.92,G,14.569,5780.0
914.221,G,14.684,5725.0
830.822,F,13.699,6165.0
218.121,M,15.667,3916.0
324.6986504,K,14.506,4600.0
190.422,K,12.456,5050.0
446.442,G,12.382,5690.0
647.595,G,12.744,5819.0
322.148,K,13.268,5187.0
786.485,G,14.669,5600.0
898.168,G,14.529,5550.0
1040.28,G,14.412,5650.0
1096.19,G,14.588,5610.0
356.391,F,10.789,6478.0
382.898,G,11.233,5980.0
592.891,K,15.506,4660.0
1074.95,F,14.126,6057.0
683.062,G,13.214,5820.0
521.233,K,14.333,5321.0
1093.69,G,15.009,5550.0
942.122,G,13.523,5700.0
743.972,G,14.669,5600.0
238.377,G,12.537,5455.0
280.555,G,13.138,5143.0
306.779,K,13.789,4987.0
308.262,G,14.237,4730.0
428.976,K,13.69,5241.0
609.128,F,12.868,6330.0
515.818,W,16.943,57000.0
515.818,W,16.943,57000.0
820.877,G,13.296,40000.0
544.024,G,13.496,32780.0
544.024,G,13.496,32780.0
5800.0,K,0.0,0.0
3200.0,G,0.0,0.0
4100.0,K,22.783,0.0
6600.0,G,0.0,0.0
1510.0,G,0.0,0.0
1510.0,G,0.0,0.0
4000.0,G,0.0,0.0
2760.0,M,24.73,0.0
5900.0,G,17.71,0.0
8100.0,G,0.0,0.0
6800.0,G,0.0,0.0
6100.0,G,0.0,0.0
2570.0,M,0.0,0.0
4380.0,G,0.0,0.0
4019.0,G,20.66,0.0
4019.0,G,20.66,0.0
1760.0,G,0.0,0.0
4970.0,G,0.0,0.0
1300.0,G,0.0,0.0
6700.0,M,0.0,0.0
6320.0,G,0.0,0.0
2600.0,M,0.0,0.0
3040.0,G,0.0,0.0
3900.0,G,0.0,0.0
911.0,G,0.0,0.0
3220.0,G,26.42,0.0
6300.0,G,0.0,0.0
6900.0,G,0.0,0.0
3500.0,G,0.0,0.0
3680.0,G,0.0,0.0
7730.0,M,0.0,0.0
2670.0,G,0.0,0.0
6400.0,G,0.0,0.0
6400.0,G,0.0,0.0
6860.0,G,0.0,0.0
8200.0,G,0.0,0.0
1200.0,G,0.0,0.0
3300.0,G,0.0,0.0
4230.0,G,0.0,0.0
6700.0,G,0.0,0.0
7070.0,G,0.0,0.0
6500.0,G,0.0,0.0
3410.0,G,0.0,0.0
3730.0,G,0.0,0.0
8120.0,G,0.0,0.0
6770.0,G,0.0,0.0
3910.0,G,0.0,0.0
,G,0.0,0.0
4705.0,G,0.0,0.0
5915.0,G,0.0,0.0
5200.0,G,26.1,0.0
7530.0,G,0.0,0.0
5800.0,G,0.0,0.0
3950.0,G,0.0,0.0
6630.0,G,0.0,0.0
5670.0,G,0.0,0.0
7250.0,G,0.0,0.0
,G,0.0,0.0
6030.0,G,0.0,0.0
7690.0,G,0.0,0.0
3930.0,G,0.0,0.0
860.0,G,0.0,0.0
7490.0,G,0.0,0.0
7290.0,G,0.0,0.0
6400.0,G,0.0,0.0
6540.0,G,0.0,0.0
7700.0,G,0.0,0.0
5600.0,G,0.0,0.0
7000.0,G,0.0,0.0
773.0,G,0.0,0.0
7060.0,G,0.0,0.0
5650.0,G,0.0,0.0
7580.0,G,0.0,0.0
3200.0,G,18.21,5912.0
4050.0,G,0.0,0.0
6620.0,G,0.0,0.0
6500.0,G,0.0,0.0
6500.0,G,0.0,0.0
7100.0,G,0.0,0.0
7100.0,G,0.0,0.0
5760.0,G,0.0,0.0
5700.0,G,0.0,0.0
7400.0,G,29.3,0.0
1550.0,G,0.0,0.0
2510.0,G,0.0,0.0
5370.0,G,0.0,0.0
6220.0,G,0.0,0.0
7880.0,G,0.0,0.0
7600.0,G,0.0,0.0
6370.0,G,0.0,0.0
5830.0,G,0.0,0.0
6980.0,G,0.0,0.0
5830.0,G,0.0,0.0
4400.0,G,0.0,0.0
4400.0,G,0.0,0.0
5630.0,G,0.0,0.0
3630.0,G,0.0,0.0
980.0,G,0.0,0.0
6800.0,G,0.0,0.0
6070.0,G,0.0,0.0
5900.0,G,0.0,0.0
5600.0,G,0.0,0.0
5120.0,G,0.0,0.0
1344.97,G,16.006,5950.0
1068.33,K,16.707,5040.0
566.459,K,15.8485,4790.0
2012.62,F,16.536,6210.0
2501.75,G,16.9195,5924.0
1515.26,G,15.364,6325.0
282.8391387,F,15.3,6050.0
1627.63,G,14.718,6933.0
136.165592,M,0.0,2375.0
113.064,K,12.032,3972.0
113.064,K,12.032,3972.0
1033.16,F,13.841,6407.0
343.863,G,12.645,5734.0
747.959,K,17.9083,4400.0
504.9331206,G,20.8671,0.0
600.0,G,0.0,0.0
600.0,G,0.0,0.0
600.0,G,0.0,0.0
,G,0.0,0.0
1200.0,G,0.0,4500.0
230.0,G,0.0,0.0
47.0648,G,8.43,5169.0
180.64,G,10.445,6174.0
182.714,G,12.163,5300.0
182.714,G,12.163,5300.0
1.30119,M,11.01,2900.0
185.615,G,12.692,5013.0
559.068,F,12.868,6124.0
,G,0.0,0.0
735.601,G,12.929,6007.0
329.036,K,13.574,5215.0
367.658,G,12.614,5747.0
100.848,K,11.496,5052.0
705.981,F,13.134,6387.0
281.498,G,11.71,5738.0
213.771,K,14.023,4309.0
136.65,M,14.763,3850.0
143.59,M,14.661,3433.0
21.1916,M,14.379,3904.0
3.37454,M,11.12,3192.0
11.5094,M,9.76,3965.42
11.2103,M,14.18,3071.0
,M,17.8,2800.0
112.3172158,G,13.355,3828.93
8500.0,G,19.83,0.0
8500.0,G,18.8,0.0
121.402,G,12.5,4620.0
505.0,G,14.243,5805.0
189.875,G,10.385,5844.0
189.875,G,10.385,5844.0
250.956,F,10.141,6050.0
306.063,G,12.144,5788.0
324.448,G,11.908,6166.0
505.703,G,11.814,5988.0
285.584,G,11.938,5951.0
285.584,G,11.938,5951.0
555.546,G,12.154,4900.0
93.7345,G,9.48,5756.0
90.5369,G,14.268,3572.0
253.385,G,11.501,5757.0
129.804,G,9.511,6146.0
129.804,G,9.511,6146.0
82.1733,G,10.249,5328.0
82.1733,G,10.249,5328.0
68.0726,G,10.938,4734.0
68.0726,G,10.938,4734.0
61.4592,K,12.615,3875.0
281.314,F,10.553,6311.0
58.2609,K,11.595,4360.0
58.2609,K,11.595,4360.0
114.048,G,9.54,5962.7
84.5362,G,9.534,5770.0
84.5362,G,9.534,5770.0
84.5362,G,9.534,5770.0
84.5362,G,9.534,5770.0
84.5362,G,9.534,5770.0
84.5362,G,9.534,5770.0
132.353,G,11.038,5350.0
94.6375,G,10.964,5158.0
72.0238,G,11.017,4804.0
302.819,F,10.582,6054.0
58.5946,G,10.988,4617.0
149.667,G,11.302,5394.0
248.427,G,11.093,5710.0
37.8871,M,12.26,3476.0
62.118,M,15.526,3403.0
138.411,G,10.494,5592.0
37.3312,G,13.95,3326.0
37.3312,G,13.95,3326.0
100.641,M,16.999,3072.0
27.6227,M,12.36,3553.0
39.6345,M,11.495,3997.0
102.551,G,11.929,4722.0
169.422,K,11.632,5151.0
169.422,K,11.632,5213.0
169.422,K,11.632,5213.0
169.422,K,11.632,5213.0
168.735,G,11.806,5205.0
139.49,G,11.089,5497.0
111.059,K,11.023,5320.0
111.059,K,11.023,5320.0
111.059,K,11.023,5320.0
118.106,G,12.079,4775.0
73.5977,K,11.922,4227.0
73.5977,K,11.922,4227.0
73.5977,K,11.922,4227.0
36.0118,M,12.941,3618.0
36.0118,M,12.941,3618.0
109.557,K,10.92,5300.0
172.138,G,11.618,5499.0
137.572,G,11.758,5065.0
137.572,G,11.758,5065.0
177.118,G,10.98,5690.0
75.5759,M,13.502,3799.0
107.055,G,10.714,5457.0
68.4727,G,8.44,6086.0
114.865,G,10.445,5388.0
114.865,G,10.445,5388.0
332.648,G,11.314,5718.0
332.648,G,11.314,5718.0
323.265,G,11.37,5567.0
319.036,G,11.889,5752.0
163.678,G,11.197,5397.0
200.492,G,9.438,6274.0
399.017,F,11.722,5723.2
399.017,F,11.722,6050.0
147.476,G,11.168,5464.0
147.476,G,11.168,5464.0
146.858,G,10.61,5735.0
146.858,G,10.61,5735.0
42.4061,G,10.55,4570.0
139.484,F,9.270001,6117.0
139.484,F,9.270001,6117.0
72.7512,G,11.111,4635.0
72.7512,G,11.111,4635.0
32.4778,G,10.51,4115.0
55.0135,G,9.91,4884.0
201.918,G,11.655,5510.0
155.141,G,10.622,5840.0
148.925,A,8.03,7690.0
103.297,G,9.173,6008.0
230.306,G,10.55,5841.0
41.1659,G,15.39,3330.0
85.8034,G,10.675,5224.0
125.463,G,10.936,5460.0
73.3345,G,15.678,3412.0
22.4467,M,12.28,3437.0
22.4467,M,12.28,3437.0
91.9362,G,9.584,5801.0
,M,0.0,0.0
37.4418,G,12.293,3776.0
24.7399,M,12.5,3496.0
24.7399,M,12.5,3496.0
51.9503,M,13.459,3709.0
51.9503,M,13.459,3709.0
121.84,G,11.302,5133.0
152.892,G,10.723,5597.0
336.267,F,11.39,6255.0
247.054,F,10.858,6520.0
225.888,F,8.952,7300.0
355.683,G,12.725,5404.0
336.608,G,10.66,5982.0
411.719,F,11.467,6495.0
35.2736,M,13.217,3472.0
35.2736,M,13.217,3472.0
111.276,G,10.218,5497.0
111.276,G,10.218,5497.0
168.067,F,9.889,6170.0
168.067,F,9.889,6170.0
37.2209,M,15.87,3225.0
51.1884,G,10.97,4402.0
37.6153,M,13.378,3575.0
407.84,G,12.355,5880.0
111.445,G,10.134,5642.0
30.7947,G,12.962,3499.0
124.68,G,11.446,5058.0
124.68,G,11.446,5058.0
45.1309,M,12.989,3690.0
64.9172,M,16.82,3185.0
81.2271,G,9.545,5684.0
342.831,G,11.299,5645.0
100.727,G,9.664,5743.0
60.798,M,12.39,3980.0
88.9482,G,8.953,5636.0
88.9482,G,8.953,5636.0
70.9819,G,10.692,4922.0
72.8871,G,8.863,5815.0
99.5561,M,13.86,3985.0
99.5561,M,13.86,3985.0
99.5561,M,13.86,3985.0
113.335,G,9.327,5970.0
226.671,G,11.831,5621.0
96.6215,G,10.794,5151.0
40.0654,M,11.93,4065.0
149.234,G,11.648,5284.0
44.647,G,8.26,5785.0
62.699,K,11.955,4316.0
62.699,K,11.955,4316.0
62.699,K,11.955,4316.0
62.699,K,11.955,4316.0
62.699,K,11.955,4316.0
62.699,K,11.955,4316.0
229.067,F,9.721,5991.0
155.791,G,10.32,5631.0
113.181,G,11.361,5106.0
113.181,G,11.361,5106.0
62.1274,G,8.98,5698.0
30.6796,M,11.58,3863.0
55.5211,G,15.193,3272.0
42.5775,G,10.0,4914.0
96.2338,K,11.191,4994.0
128.23,G,11.966,4766.0
248.504,G,10.899,5734.0
71.6456,G,10.728,4927.0
59.4314,G,9.721,5165.0
191.649,G,9.765,6237.0
191.649,G,9.765,6237.0
223.465,G,9.815,6039.0
165.105,K,12.178,4985.0
176.833,G,11.197,5359.0
224.385,G,10.33,6341.0
45.864,G,8.4,5752.0
79.6682,G,7.87,6241.0
128.438,M,14.88,3926.0
415.135,G,13.18,5814.0
23.7262,M,11.688,3650.0
102.27,G,10.701,5255.0
102.27,G,10.701,5255.0
515.603,G,10.514,7700.0
175.713,G,10.984,5611.0
175.713,G,10.984,5611.0
113.825,F,9.07,6394.0
109.19,F,9.849,5929.0
47.3444,M,16.11,3194.0
27.9956,K,10.25,4174.0
198.007,G,10.263,5626.0
335.985,G,11.599,5977.0
289.668,F,11.552,6250.0
116.567,G,11.431,5185.0
47.7465,G,14.938,3383.0
52.9328,G,13.007,3710.0
41.9091,K,9.139,5192.0
41.9091,K,9.139,5192.0
41.9091,K,9.139,5192.0
62.3446,M,13.369,3800.0
114.549,M,15.115,3551.0
126.46,G,11.638,5081.0
41.9176,M,13.19,3759.0
41.9176,M,13.19,3759.0
48.4809,M,15.92,3300.0
48.4809,M,15.92,3300.0
236.705,G,12.0363,5627.0
262.041,F,10.217,6540.0
32.1755,G,15.648,3131.0
36.578,G,7.22142,5968.0
22.6202,K,8.933,4580.0
22.6202,K,8.933,4580.0
33.3631,M,14.32,3342.0
77.682,G,9.46,5659.0
224.731,G,9.07,6200.0
303.006,F,11.436,6630.0
296.46,G,11.068,6280.0
198.473,G,10.887,5673.0
177.945,G,12.324,5026.0
177.945,G,12.324,5026.0
116.685,G,9.162,5695.0
788.317,G,12.254,5966.0
337.064,G,11.976,5966.0
19.5711,G,8.42,4756.0
259.947,G,12.297,5634.0
90.7402,K,10.466,5298.0
235.933,K,13.004,5144.0
235.933,K,13.004,5144.0
373.345,G,11.316,6101.0
355.59,G,11.6,6248.0
57.7911,M,15.211,3430.0
101.251,G,10.474,5534.0
51.6004,M,16.54,3200.0
42.409,G,13.403,3491.0
536.046,G,12.524,4780.0
313.996,G,12.483,5581.0
219.614,G,12.234,5306.0
210.915,G,12.486,5360.0
38.0749,M,16.37,3212.0
508.686,G,13.251,5651.0
134.655,G,12.095,4802.0
211.247,G,15.548,3707.0
80.5407,K,10.748,5080.0
80.5407,K,10.748,5059.0
191.51,G,15.103,3943.0
55.419,M,0.0,3100.0
59.5362,G,11.272,4099.0
557.733,G,13.019,5808.0
327.927,G,11.419,5607.0
28.5147,G,10.295,4072.0
22.0337,M,12.861,3433.0
23.9258,G,9.51,4357.0
48.582,G,15.692,3333.0
148.987,G,10.507,5730.0
36.6113,G,10.772,4195.0
285.289,G,9.547,7360.0
275.265,G,11.196,5905.0
99.523,G,9.887,5875.0
438.842,G,12.8,5831.0
395.398,K,14.216,5096.0
395.398,K,14.216,5096.0
296.271,G,11.529,5802.0
107.118,G,9.521,5846.29
504.775,G,12.3,5611.0
76.9028,G,7.57,6095.0
361.857,G,12.569,5771.0
566.189,G,12.586,5936.0
373.675,G,11.544,5760.0
200.273,G,11.415,5579.0
20.1852,K,9.9,4026.0
114.495,G,9.56,5890.3
43.932,K,8.91,5310.0
344.045,F,11.693,6100.0
393.443,G,10.916,4800.0
57.0225,M,14.37,3514.0
22.4793,M,12.603,3506.0
22.4793,M,12.603,3506.0
22.4793,M,12.603,3506.0
597.873,G,13.468,5665.0
64.6692,G,13.632,4031.0
350.343,G,12.475,5764.0
494.818,G,12.537,6280.0
312.674,G,11.937,5721.0
460.995,G,12.59,5910.0
59.2293,K,9.866,5152.0
59.2293,K,9.866,5152.0
,G,12.6334,5691.0
527.789,G,13.361,5940.0
389.916,G,12.252,5760.0
485.219,G,12.383,6177.0
113.048,G,12.934,4263.0
72.811,M,15.16,3388.8
300.141,K,13.261,5068.0
284.388,G,11.262,5614.0
222.852,K,12.349,5251.0
285.895,G,11.076,5850.0
217.193,G,11.635,5609.0
78.7577,G,9.327,6365.0
366.987,G,10.86,6532.0
277.899,G,11.875,5706.0
,G,11.514,5810.0
197.906,G,12.879,4969.0
130.091,M,14.639,3870.0
396.378,G,12.241,5950.0
176.436,G,11.948,5321.0
112.71,M,15.7,3660.0
181.139,M,14.812,3913.0
79.7634,M,14.595,3576.0
421.745,G,11.856,5772.0
558.141,G,12.542,5859.0
43.1448,M,15.744,3180.0
417.365,G,11.992,6000.0
465.992,G,12.507,5725.0
604.591,G,12.858,6100.0
516.087,G,12.403,5975.0
108.883,M,15.694,3476.0
177.504,K,12.291,4960.0
177.504,K,12.291,4960.0
177.504,K,12.291,4960.0
177.504,K,12.291,4960.0
31.0597,G,13.773,3349.0
301.676,G,12.107,6060.0
62.7792,F,8.270001,6169.0
62.7792,F,8.270001,6169.0
319.632,F,11.441,6096.0
334.993,G,11.31,6202.0
205.387,G,12.084,5281.0
423.84,G,11.601,6860.0
69.3649,M,17.12,3238.0
189.011,M,15.163,3794.0
74.7969,G,9.931,5291.0
74.7969,G,9.931,5291.0
108.932,G,11.251,5243.0
32.5686,G,9.12,4850.0
32.5686,G,9.12,4850.0
32.5686,G,9.12,4850.0
717.128,G,12.724,6000.0
22.5455,M,13.6,3298.0
61.5204,M,12.669,3901.0
61.5204,M,12.669,3901.0
455.82,G,11.707,4974.0
645.158,G,12.661,6020.0
261.834,G,10.937,6219.0
30.0346,M,13.69,3422.0
57.3973,K,9.86,5225.0
56.0739,G,8.493,5834.0
173.117,G,11.036,5640.0
80.6532,M,15.18,3400.0
132.214,G,9.531,6156.0
123.739,G,10.939,5550.0
123.739,G,10.939,5550.0
123.739,G,10.939,5550.0
193.499,G,11.938,5433.0
18.1037,M,10.917,3702.0
215.986,G,9.973,4896.0
31.6354,G,13.115,3558.0
339.605,F,12.14,6096.0
339.605,F,12.14,6096.0
383.846,G,11.27,5190.0
216.056,K,12.577,5170.0
216.056,K,12.577,5170.0
63.0637,G,8.32,6011.9
225.643,F,9.24,6264.0
95.2016,G,9.017,5800.0
86.3501,G,7.51,6560.0
130.46,G,11.171,5190.0
328.802,G,11.541,6058.0
54.5306,G,7.28,6174.0
179.366,G,9.972,5735.0
80.1423,M,16.47,3260.0
299.89,G,12.235,5805.0
47.3924,K,10.54,4440.0
47.3924,K,10.54,4440.0
47.3924,K,10.54,4440.0
47.3924,K,10.54,4440.0
82.857,K,10.9,5070.0
43.1406,G,8.25,5670.0
160.414,F,10.141,6150.0
160.414,F,10.141,6150.0
390.484,F,11.932,6300.0
197.243,G,11.583,5643.77
115.557,M,17.35,3322.0
86.4493,M,15.899,3430.0
377.483,G,16.044,4230.0
609.388,G,12.246,6500.0
290.646,G,12.214,5631.0
162.229,M,16.19,3586.0
148.762,M,15.403,3659.0
629.161,G,11.738,6240.0
135.047,G,14.413,3927.0
138.367,G,15.402,3747.0
18.5226,G,12.728,3495.0
130.855,G,10.059,6000.0
130.855,G,10.059,6000.0
14.0022,M,14.823,3216.0
41.1166,G,10.777,4169.0
41.1166,G,10.777,4169.0
348.849,G,12.42,5700.0
402.63,F,11.233,6466.0
233.266,G,11.091,5925.0
85.799,G,10.252,5372.0
85.799,G,10.252,5372.0
85.799,G,10.252,5372.0
85.799,G,10.252,5372.0
390.415,G,16.74,3996.0
306.144,G,16.854,3896.0
199.581,G,11.097,5640.0
165.393,G,11.438,5485.0
89.637,G,11.529,4590.0
35.8256,M,13.847,3325.0
27.8123,G,13.29,3514.0
84.0126,G,10.655,5134.0
23.1008,M,15.97,3075.0
603.119,G,12.858,6223.0
117.992,G,15.189,3635.0
31.4566,M,14.981,3200.0
360.408,F,10.825,6850.0
33.0231,M,12.262,3708.0
123.297,F,8.995,6400.0
20.3167,G,12.747,3421.0
178.68,G,10.112,6250.0
341.997,G,10.51,6460.0
57.7553,G,14.54,3433.0
64.2308,M,13.667,3681.0
64.2308,M,13.667,3681.0
64.2308,M,13.667,3681.0
142.867,G,10.606,5597.0
66.9071,G,13.576,3765.0
46.0851,M,14.203,3514.0
141.812,F,9.822,6295.0
31.1265,M,13.151,3459.0
31.1265,M,13.151,3459.0
31.1265,M,13.151,3459.0
31.1265,M,13.151,3459.0
58.6212,K,10.838,4622.0
58.6212,K,10.838,4622.0
58.6212,K,10.838,4622.0
42.4048,M,16.683,3075.0
