sy_vmag,glon,glat,st_spectype,sy_dist
15.362,81.99268,12.47127,,2302.45
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.365,79.49209,18.59261,,784.618
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
15.742,81.14548,14.7035,,2063.41
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,G9 V,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
16.172,78.9546,12.01771,,1131.19
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.162,82.63553,11.72179,,939.744
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.491,81.87528,13.35762,,1168.26
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.513,81.29888,14.92472,,1033.93
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.592,81.5855,15.71073,,918.21
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.569,80.28251,19.08773,,342.254
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
15.605,82.59658,14.01054,,665.68
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
17.15,83.35181,12.67076,,295.196
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.504,81.65877,16.2211,,1954.08
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.161,83.31207,13.20027,,1826.15
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
15.771,83.54705,12.91313,,922.244
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
10.077,80.69124,15.15359,,144.166
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.321,82.34558,15.45125,,1492.48
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.584,82.37394,16.98767,,686.923
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.556,82.77499,17.33766,,1979.25
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.072,70.51465,10.10013,,1023.07
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.695,70.64665,10.66531,,1731.27
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
15.186,71.86863,8.63764,,938.715
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
16.02,69.46155,14.99461,,1490.94
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.695,70.9172,12.14032,,633.66
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.805,72.949,8.51634,,1357.75
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
15.938,73.15953,8.57962,,1131.73
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,G4 V,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,G4 V,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
13.866,77.48226,11.99414,,730.625
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
15.701,73.30113,8.84735,,1665.31
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
16.6,71.56598,12.86404,,279.115
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
15.676,73.74718,8.83378,,991.336
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
16.7286,70.14768,16.89476,,1151.51
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.284,72.70698,11.41789,,1023.06
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.262,76.04946,6.15922,,842.947
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.308,74.17127,10.15154,,1416.44
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.888,71.28544,16.82858,,1277.33
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
15.716,72.6536,13.59929,,1995.57
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
13.008,72.4778,13.4628,,922.562
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.202,72.47787,14.63554,,1491.76
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.056,73.11839,13.40611,,774.152
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.437,74.77781,10.13841,,992.071
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.599,76.79525,6.71348,,1156.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
15.454,71.60711,17.38918,,1228.83
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
16.331,73.44989,13.13184,,276.881
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.022,73.89376,12.92363,,591.776
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.61,75.25343,10.43247,,1394.22
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.261,74.82489,11.63797,,664.843
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.071,75.06752,11.87064,,1448.34
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
15.635,77.1069,8.36869,,624.575
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
16.161,76.28323,10.05381,,872.493
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.171,76.6273,9.61971,,1089.87
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.43,72.84822,18.32302,,2083.37
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.204,73.20413,17.7265,,1327.44
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.314,75.17704,13.19467,,635.009
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.756,75.99435,11.50324,,2805.48
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
15.399,78.46264,7.37548,,1302.33
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
16.128,77.35144,10.09763,,2497.51
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.462,78.7025,8.28944,,1065.37
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.963,74.49933,17.58273,,926.598
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.489,76.24955,13.78052,,1239.5
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.452,74.78088,17.38113,,1071.8
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.284,77.4756,11.83709,,853.119
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.145,74.7038,18.00185,,758.469
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.362,77.00796,12.98527,,762.081
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.453,78.15281,11.06917,,831.842
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.585,77.02592,13.48226,,1765.23
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.567,75.93249,16.65485,,1921.15
15.782,75.874,17.24014,,1935.04
15.782,75.874,17.24014,,1935.04
